,platformId,gameId,champion,queue,season,timestamp,role,lane,champion_name
0,NA1,3084513429,111,420,13,1562228193006,DUO_SUPPORT,BOTTOM,Nautilus
1,NA1,3084446759,69,420,13,1562226080527,SOLO,MID,Cassiopeia
2,NA1,3084435694,22,420,13,1562223632761,DUO_SUPPORT,NONE,Ashe
3,NA1,3083216368,18,420,13,1562124451801,DUO_CARRY,BOTTOM,Tristana
4,NA1,3083201609,4,420,13,1562122608959,DUO_CARRY,BOTTOM,TwistedFate
5,NA1,3083127880,15,420,13,1562120355117,SOLO,BOTTOM,Sivir
6,NA1,3080883858,145,420,13,1561950226887,DUO_CARRY,BOTTOM,Kaisa
7,NA1,3080809408,22,420,13,1561948051158,DUO_SUPPORT,NONE,Ashe
8,NA1,3080744310,4,420,13,1561944459823,SOLO,MID,TwistedFate
9,NA1,3080714669,498,420,13,1561943031948,DUO_SUPPORT,NONE,Xayah
10,NA1,3077353220,157,420,13,1561695845865,DUO_SUPPORT,NONE,Yasuo
11,NA1,3077297429,157,420,13,1561693516102,DUO_CARRY,BOTTOM,Yasuo
12,NA1,3077126551,518,420,13,1561684795439,DUO_CARRY,BOTTOM,Neeko
13,NA1,3077070845,18,420,13,1561682660088,DUO_CARRY,BOTTOM,Tristana
14,NA1,3076944663,81,420,13,1561676004028,DUO_CARRY,BOTTOM,Ezreal
15,NA1,3076903783,81,420,13,1561674261975,DUO_SUPPORT,NONE,Ezreal
16,NA1,3075224685,37,420,13,1561532366660,DUO_SUPPORT,NONE,Sona
17,NA1,3075221419,81,420,13,1561531075912,DUO_SUPPORT,NONE,Ezreal
18,NA1,3075183592,51,420,13,1561528070585,DUO_CARRY,BOTTOM,Caitlyn
19,NA1,3075166144,15,420,13,1561526191495,DUO_CARRY,BOTTOM,Sivir
20,NA1,3075144074,51,420,13,1561523600413,DUO_CARRY,BOTTOM,Caitlyn
21,NA1,3075130354,15,420,13,1561522177442,DUO_SUPPORT,NONE,Sivir
22,NA1,3074608639,15,420,13,1561449371766,DUO_CARRY,BOTTOM,Sivir
23,NA1,3074603937,81,420,13,1561446929860,SOLO,BOTTOM,Ezreal
24,NA1,3074457492,37,420,13,1561433483040,DUO_SUPPORT,BOTTOM,Sona
25,NA1,3074417335,15,420,13,1561430820718,DUO_CARRY,BOTTOM,Sivir
26,NA1,3074395824,51,420,13,1561428820971,DUO_CARRY,BOTTOM,Caitlyn
27,NA1,3074206189,498,420,13,1561412572225,NONE,JUNGLE,Xayah
28,NA1,3073955606,51,420,13,1561360106247,DUO_CARRY,BOTTOM,Caitlyn
29,NA1,3073945366,81,420,13,1561357332674,DUO_CARRY,BOTTOM,Ezreal
30,NA1,3073923220,5,420,13,1561355526524,NONE,JUNGLE,XinZhao
31,NA1,3073905959,223,420,13,1561353637713,DUO_SUPPORT,BOTTOM,TahmKench
32,NA1,3073712417,145,420,13,1561341072945,DUO_CARRY,BOTTOM,Kaisa
33,NA1,3073011393,15,420,13,1561275105749,DUO_CARRY,BOTTOM,Sivir
34,NA1,3072828636,350,420,13,1561258798045,DUO_SUPPORT,NONE,Yuumi
35,NA1,3072810125,145,420,13,1561256353140,DUO_CARRY,BOTTOM,Kaisa
36,NA1,3072505528,18,420,13,1561225464895,DUO,MID,Tristana
37,NA1,3072039207,51,420,13,1561159691814,DUO_CARRY,BOTTOM,Caitlyn
38,NA1,3071935672,15,420,13,1561147937090,DUO,NONE,Sivir
39,NA1,3071673395,18,420,13,1561111339894,DUO_CARRY,BOTTOM,Tristana
40,NA1,3071598782,51,420,13,1561109024629,DUO_CARRY,BOTTOM,Caitlyn
41,NA1,3071594974,15,420,13,1561105880321,DUO_CARRY,BOTTOM,Sivir
42,NA1,3071582988,67,420,13,1561103193295,NONE,JUNGLE,Vayne
43,NA1,3071479265,37,420,13,1561098211270,SOLO,BOTTOM,Sona
44,NA1,3071435664,4,420,13,1561096054859,SOLO,MID,TwistedFate
45,NA1,3071384612,67,420,13,1561092948233,DUO,NONE,Vayne
46,NA1,3071366578,81,420,13,1561091004994,DUO_SUPPORT,NONE,Ezreal
47,NA1,3071147112,43,420,13,1561074511848,DUO_CARRY,BOTTOM,Karma
48,NA1,3071135205,8,420,13,1561071852634,SOLO,TOP,Vladimir
49,NA1,3071096848,81,420,13,1561068413730,DUO_CARRY,BOTTOM,Ezreal
50,NA1,3070871164,82,430,13,1561022182680,SOLO,TOP,Mordekaiser
51,NA1,3070849349,18,420,13,1561020754810,DUO,NONE,Tristana
52,NA1,3070862306,41,420,13,1561017828695,SOLO,TOP,Gangplank
53,NA1,3070399523,37,420,13,1560976183036,DUO_SUPPORT,BOTTOM,Sona
54,NA1,3070388624,22,420,13,1560972998461,DUO_CARRY,BOTTOM,Ashe
55,NA1,3070374284,15,420,13,1560970129141,DUO_CARRY,BOTTOM,Sivir
56,NA1,3070329669,51,420,13,1560964328764,DUO_SUPPORT,NONE,Caitlyn
57,NA1,3070207966,222,420,13,1560927609680,NONE,JUNGLE,Jinx
58,NA1,3070177949,119,420,13,1560923781396,DUO_CARRY,BOTTOM,Draven
59,NA1,3070163815,51,420,13,1560921881990,DUO,NONE,Caitlyn
60,NA1,3070134067,37,420,13,1560919284722,DUO,BOTTOM,Sona
61,NA1,3070105597,42,420,13,1560917163276,NONE,JUNGLE,Corki
62,NA1,3069492664,236,420,13,1560885910525,DUO_CARRY,BOTTOM,Lucian
63,NA1,3069457506,498,420,13,1560883585419,SOLO,BOTTOM,Xayah
64,NA1,3069463655,15,420,13,1560882034514,DUO,NONE,Sivir
65,NA1,3069321095,15,420,13,1560841243691,DUO_CARRY,BOTTOM,Sivir
66,NA1,3068888635,15,420,13,1560806023655,DUO_CARRY,BOTTOM,Sivir
67,NA1,3068879456,498,420,13,1560803520070,DUO_CARRY,BOTTOM,Xayah
68,NA1,3068854229,37,420,13,1560800742152,DUO_SUPPORT,BOTTOM,Sona
69,NA1,3068802110,57,450,13,1560790237512,DUO_SUPPORT,NONE,Maokai
70,NA1,3068715126,420,450,13,1560761869604,DUO_SUPPORT,TOP,Illaoi
71,NA1,3068685415,21,450,13,1560755724065,DUO,NONE,MissFortune
72,NA1,3068631861,15,420,13,1560748287540,DUO,NONE,Sivir
73,NA1,3068584382,18,420,13,1560745898881,DUO_CARRY,BOTTOM,Tristana
74,NA1,3068501591,42,450,13,1560738456202,DUO_SUPPORT,TOP,Corki
75,NA1,3068483529,85,450,13,1560736993529,DUO_SUPPORT,MID,Kennen
76,NA1,3068458453,13,450,13,1560735851538,DUO,NONE,Ryze
77,NA1,3068395721,8,450,13,1560730447780,DUO_SUPPORT,NONE,Vladimir
78,NA1,3068040717,164,450,13,1560674631298,DUO_SUPPORT,NONE,Camille
79,NA1,3067109777,81,450,13,1560589137341,DUO,MID,Ezreal
80,NA1,3067051208,518,450,13,1560580437951,DUO,TOP,Neeko
81,NA1,3067024624,240,450,13,1560578419814,DUO_SUPPORT,NONE,Kled
82,NA1,3066440693,157,430,13,1560497045180,SOLO,MID,Yasuo
83,NA1,3066402483,8,420,13,1560490836595,DUO,TOP,Vladimir
84,NA1,3066335010,51,420,13,1560486331185,DUO_CARRY,BOTTOM,Caitlyn
85,NA1,3065546995,37,430,13,1560415724074,DUO_SUPPORT,BOTTOM,Sona
86,NA1,3065554659,82,430,13,1560413915414,DUO_SUPPORT,NONE,Mordekaiser
87,NA1,3065529314,53,430,13,1560410983908,DUO_SUPPORT,BOTTOM,Blitzcrank
88,NA1,3065445804,42,420,13,1560402885252,SOLO,MID,Corki
89,NA1,3064532273,350,430,13,1560317322404,DUO_SUPPORT,BOTTOM,Yuumi
90,NA1,3062700771,81,420,13,1560110999716,DUO_SUPPORT,MID,Ezreal
91,NA1,3062474748,222,450,13,1560065509479,DUO,NONE,Jinx
92,NA1,3062471890,18,450,13,1560064341405,DUO,NONE,Tristana
93,NA1,3062447235,134,450,13,1560062614856,DUO,TOP,Syndra
94,NA1,3062252538,142,450,13,1560046366561,DUO_SUPPORT,NONE,Zoe
95,NA1,3062234754,126,450,13,1560044470064,DUO,NONE,Jayce
96,NA1,3061767567,120,450,13,1559976113884,DUO_SUPPORT,TOP,Hecarim
97,NA1,3061761688,75,450,13,1559974210713,DUO,NONE,Nasus
98,NA1,3060937464,142,450,13,1559897778580,DUO,NONE,Zoe
99,NA1,3060751251,101,450,13,1559875958107,DUO,MID,Xerath
100,NA1,3086301800,421,420,13,1562384155940,NONE,JUNGLE,RekSai
101,NA1,3085573607,421,420,13,1562309053250,NONE,JUNGLE,RekSai
105,NA1,3083521493,64,420,13,1562147174753,NONE,JUNGLE,LeeSin
106,NA1,3083499020,421,420,13,1562145625306,DUO_SUPPORT,NONE,RekSai
107,NA1,3081157442,421,420,13,1561966843574,NONE,JUNGLE,RekSai
108,NA1,3081131015,64,420,13,1561964739826,NONE,JUNGLE,LeeSin
109,NA1,3081122433,76,420,13,1561962971676,NONE,JUNGLE,Nidalee
114,NA1,3080040987,76,420,13,1561881339661,NONE,JUNGLE,Nidalee
115,NA1,3079994915,145,420,13,1561879570057,DUO_SUPPORT,NONE,Kaisa
116,NA1,3078971098,246,420,13,1561798498559,NONE,JUNGLE,Qiyana
117,NA1,3078880981,246,420,13,1561790799387,NONE,JUNGLE,Qiyana
118,NA1,3078826723,246,420,13,1561788145302,NONE,JUNGLE,Qiyana
119,NA1,3077322218,64,420,13,1561694244413,DUO_SUPPORT,NONE,LeeSin
120,NA1,3076372155,203,420,13,1561619466257,NONE,JUNGLE,Kindred
121,NA1,3076335276,64,420,13,1561616977666,NONE,JUNGLE,LeeSin
122,NA1,3075214699,72,420,13,1561531923558,NONE,JUNGLE,Skarner
123,NA1,3075198243,72,420,13,1561529940322,DUO_SUPPORT,NONE,Skarner
124,NA1,3075183016,203,420,13,1561527912397,NONE,JUNGLE,Kindred
125,NA1,3075164155,79,420,13,1561525672827,NONE,JUNGLE,Gragas
126,NA1,3072350334,107,450,13,1561186151539,DUO,NONE,Rengar
127,NA1,3072321664,76,420,13,1561183469305,DUO_SUPPORT,NONE,Nidalee
128,NA1,3072296189,203,420,13,1561181905809,DUO_SUPPORT,NONE,Kindred
129,NA1,3072266798,203,420,13,1561179489317,NONE,JUNGLE,Kindred
130,NA1,3072255981,5,420,13,1561177646973,NONE,JUNGLE,XinZhao
131,NA1,3072240818,113,420,13,1561175901924,NONE,JUNGLE,Sejuani
132,NA1,3071584967,203,420,13,1561104326904,DUO_SUPPORT,NONE,Kindred
133,NA1,3071529472,421,420,13,1561102611118,DUO_SUPPORT,NONE,RekSai
136,NA1,3070210664,39,420,13,1560927710026,DUO,NONE,Irelia
137,NA1,3070195565,421,420,13,1560925710312,NONE,JUNGLE,RekSai
138,NA1,3070177469,113,420,13,1560923621407,NONE,JUNGLE,Sejuani
139,NA1,3070152903,20,420,13,1560921521858,NONE,JUNGLE,Nunu
140,NA1,3070133105,203,420,13,1560918996532,NONE,JUNGLE,Kindred
141,NA1,3069342700,64,420,13,1560846424872,NONE,JUNGLE,LeeSin
142,NA1,3068947865,203,420,13,1560812144137,NONE,JUNGLE,Kindred
143,NA1,3068952645,64,420,13,1560810649826,DUO_SUPPORT,NONE,LeeSin
144,NA1,3068696019,39,420,13,1560756981291,SOLO,MID,Irelia
145,NA1,3068641232,203,420,13,1560750491289,NONE,JUNGLE,Kindred
146,NA1,3068632619,64,420,13,1560748543203,NONE,JUNGLE,LeeSin
147,NA1,3068032714,412,450,13,1560670898141,DUO_SUPPORT,TOP,Thresh
148,NA1,3067780104,266,450,13,1560660754576,DUO_SUPPORT,NONE,Aatrox
149,NA1,3067663424,240,450,13,1560659193146,DUO,NONE,Kled
150,NA1,3067069240,76,420,13,1560583594508,DUO_SUPPORT,NONE,Nidalee
151,NA1,3067062050,236,420,13,1560580934538,DUO_CARRY,BOTTOM,Lucian
152,NA1,3067015724,76,420,13,1560578801143,NONE,JUNGLE,Nidalee
153,NA1,3067008705,76,420,13,1560576999739,NONE,JUNGLE,Nidalee
154,NA1,3066864230,76,420,13,1560566607084,NONE,JUNGLE,Nidalee
155,NA1,3066833893,76,420,13,1560564144206,NONE,JUNGLE,Nidalee
156,NA1,3066804745,76,420,13,1560561898027,NONE,JUNGLE,Nidalee
157,NA1,3066796488,203,420,13,1560559944505,NONE,JUNGLE,Kindred
158,NA1,3066399287,76,420,13,1560492914612,NONE,JUNGLE,Nidalee
159,NA1,3065994615,76,420,13,1560474056120,DUO_SUPPORT,NONE,Nidalee
160,NA1,3065885743,163,420,13,1560471849188,NONE,JUNGLE,Taliyah
161,NA1,3065859627,163,420,13,1560470387974,DUO_SUPPORT,NONE,Taliyah
162,NA1,3065558459,163,420,13,1560416840023,DUO_SUPPORT,TOP,Taliyah
163,NA1,3065555784,76,420,13,1560414736416,NONE,JUNGLE,Nidalee
164,NA1,3065540996,113,420,13,1560411902063,NONE,JUNGLE,Sejuani
165,NA1,3065448418,113,420,13,1560403600089,NONE,JUNGLE,Sejuani
166,NA1,3065335851,76,420,13,1560393893220,NONE,JUNGLE,Nidalee
167,NA1,3065306806,76,420,13,1560391974047,NONE,JUNGLE,Nidalee
168,NA1,3065274370,120,420,13,1560389256758,NONE,JUNGLE,Hecarim
169,NA1,3065257170,421,420,13,1560387551076,NONE,JUNGLE,RekSai
170,NA1,3065229113,203,420,13,1560385662880,NONE,JUNGLE,Kindred
171,NA1,3064555691,29,450,13,1560318586632,DUO,MID,Twitch
172,NA1,3064552816,75,450,13,1560317646446,DUO,NONE,Nasus
173,NA1,3064504583,15,420,13,1560315169045,DUO_CARRY,BOTTOM,Sivir
174,NA1,3062469893,76,420,13,1560063730591,NONE,JUNGLE,Nidalee
175,NA1,3062425249,64,420,13,1560061693400,NONE,JUNGLE,LeeSin
176,NA1,3062415841,203,420,13,1560059239465,NONE,JUNGLE,Kindred
177,NA1,3062369713,2,420,13,1560057354310,DUO,MID,Olaf
178,NA1,3062370640,76,420,13,1560055304944,NONE,JUNGLE,Nidalee
179,NA1,3061790893,2,420,13,1559976978763,NONE,JUNGLE,Olaf
180,NA1,3061743500,64,420,13,1559974625165,NONE,JUNGLE,LeeSin
181,NA1,3061716023,203,420,13,1559972476014,NONE,JUNGLE,Kindred
182,NA1,3061666268,120,420,13,1559970245991,NONE,JUNGLE,Hecarim
183,NA1,3061641902,203,420,13,1559968976122,DUO_SUPPORT,NONE,Kindred
184,NA1,3060902955,2,420,13,1559889806735,NONE,JUNGLE,Olaf
185,NA1,3060866901,120,420,13,1559887475319,NONE,JUNGLE,Hecarim
186,NA1,3060871878,76,420,13,1559885964160,DUO_SUPPORT,NONE,Nidalee
187,NA1,3060831164,203,420,13,1559882964275,DUO_SUPPORT,TOP,Kindred
188,NA1,3060815036,203,420,13,1559881479591,DUO_SUPPORT,NONE,Kindred
189,NA1,3060768804,64,420,13,1559879861881,NONE,JUNGLE,LeeSin
190,NA1,3059388533,2,420,13,1559718971363,DUO_SUPPORT,NONE,Olaf
191,NA1,3059374691,2,420,13,1559716760717,DUO_SUPPORT,NONE,Olaf
192,NA1,3059354955,64,420,13,1559713692760,NONE,JUNGLE,LeeSin
193,NA1,3059336402,120,420,13,1559711448456,NONE,JUNGLE,Hecarim
194,NA1,3059321339,203,420,13,1559709842841,NONE,JUNGLE,Kindred
195,NA1,3059293066,421,420,13,1559707821318,NONE,JUNGLE,RekSai
196,NA1,3058462488,115,450,13,1559628054919,DUO_SUPPORT,NONE,Ziggs
197,NA1,3058455038,120,420,13,1559626266252,NONE,JUNGLE,Hecarim
198,NA1,3057739875,120,420,13,1559532678209,NONE,JUNGLE,Hecarim
199,NA1,3056095221,120,420,13,1559368121545,DUO_SUPPORT,NONE,Hecarim
200,NA1,3082497255,67,450,13,1562056037885,DUO_SUPPORT,NONE,Vayne
201,NA1,3081190455,157,430,13,1561967684006,SOLO,MID,Yasuo
202,NA1,3081152043,266,420,13,1561965309513,SOLO,TOP,Aatrox
203,NA1,3081122916,24,420,13,1561963085363,SOLO,TOP,Jax
204,NA1,3081093467,114,420,13,1561961075300,SOLO,TOP,Fiora
205,NA1,3081042060,114,420,13,1561958773051,DUO,TOP,Fiora
206,NA1,3080987276,92,420,13,1561956358848,SOLO,TOP,Riven
207,NA1,3080632516,126,420,13,1561938058572,SOLO,TOP,Jayce
208,NA1,3080612190,92,420,13,1561936382752,SOLO,TOP,Riven
209,NA1,3080525519,91,420,13,1561931864718,SOLO,MID,Talon
210,NA1,3079474363,43,450,13,1561849469728,DUO_SUPPORT,NONE,Karma
211,NA1,3079292041,92,420,13,1561837485087,SOLO,TOP,Riven
212,NA1,3079262561,92,420,13,1561835536142,SOLO,TOP,Riven
213,NA1,3079224903,518,420,13,1561833701346,SOLO,MID,Neeko
214,NA1,3079180679,84,420,13,1561830362615,SOLO,TOP,Akali
215,NA1,3079139545,266,420,13,1561827451402,NONE,JUNGLE,Aatrox
216,NA1,3079135864,268,450,13,1561826291485,DUO_SUPPORT,NONE,Azir
217,NA1,3078881536,555,430,13,1561790775453,NONE,JUNGLE,Pyke
218,NA1,3078874876,145,430,13,1561789574607,DUO_SUPPORT,NONE,Kaisa
219,NA1,3078835881,223,430,13,1561787973791,SOLO,TOP,TahmKench
220,NA1,3078804033,86,430,13,1561786069608,DUO,MID,Garen
221,NA1,3078754569,86,430,13,1561784562815,SOLO,TOP,Garen
222,NA1,3077227876,126,420,13,1561690723875,SOLO,TOP,Jayce
223,NA1,3077202738,90,420,13,1561688766791,SOLO,MID,Malzahar
224,NA1,3077000156,51,420,13,1561678337763,DUO_CARRY,BOTTOM,Caitlyn
225,NA1,3076904653,81,420,13,1561674401387,DUO_CARRY,TOP,Ezreal
226,NA1,3076862515,101,420,13,1561672391720,SOLO,MID,Xerath
227,NA1,3076840326,43,420,13,1561670489567,SOLO,MID,Karma
228,NA1,3076797229,518,420,13,1561668276223,SOLO,MID,Neeko
229,NA1,3076183954,39,420,13,1561604456780,DUO,TOP,Irelia
230,NA1,3076146650,8,420,13,1561602939619,DUO_SUPPORT,NONE,Vladimir
231,NA1,3076140371,91,420,13,1561601677236,DUO_SUPPORT,NONE,Talon
232,NA1,3076081115,92,420,13,1561597891559,SOLO,TOP,Riven
233,NA1,3075927500,238,420,13,1561587232879,SOLO,MID,Zed
234,NA1,3075067019,555,420,13,1561518859063,SOLO,MID,Pyke
235,NA1,3075059883,555,420,13,1561517309185,DUO_SUPPORT,NONE,Pyke
236,NA1,3075016682,555,420,13,1561514715432,DUO,MID,Pyke
237,NA1,3074935526,114,420,13,1561507662906,SOLO,TOP,Fiora
238,NA1,3074888878,92,420,13,1561504812028,SOLO,TOP,Riven
239,NA1,3074558799,85,440,13,1561443454882,SOLO,TOP,Kennen
240,NA1,3072734402,86,430,13,1561249808308,SOLO,MID,Garen
241,NA1,3072222577,60,450,13,1561174415416,DUO_SUPPORT,NONE,Elise
242,NA1,3072184951,39,420,13,1561172237253,SOLO,TOP,Irelia
243,NA1,3072158029,517,420,13,1561170639414,DUO,TOP,Sylas
244,NA1,3071438085,82,430,13,1561096705147,SOLO,TOP,Mordekaiser
245,NA1,3071441293,121,450,13,1561094690362,DUO_SUPPORT,TOP,Khazix
246,NA1,3071396438,555,450,13,1561093345292,DUO_SUPPORT,NONE,Pyke
247,NA1,3071381581,15,450,13,1561092023332,DUO,NONE,Sivir
248,NA1,3070731728,13,420,13,1561003381182,SOLO,TOP,Ryze
249,NA1,3070704111,517,420,13,1561001632071,SOLO,TOP,Sylas
250,NA1,3070673684,24,420,13,1560999308082,SOLO,TOP,Jax
251,NA1,3070619228,266,420,13,1560996171776,SOLO,TOP,Aatrox
252,NA1,3070577459,236,430,13,1560993283787,SOLO,MID,Lucian
253,NA1,3070548434,82,430,13,1560991095305,SOLO,MID,Mordekaiser
254,NA1,3069924366,79,420,13,1560903636139,NONE,JUNGLE,Gragas
255,NA1,3069795995,40,450,13,1560900439501,SOLO,MID,Janna
256,NA1,3068753016,121,450,13,1560774157052,DUO_SUPPORT,NONE,Khazix
257,NA1,3068733882,92,450,13,1560772601410,DUO,MID,Riven
258,NA1,3068732919,44,450,13,1560771057644,DUO_SUPPORT,TOP,Taric
259,NA1,3068732021,427,450,13,1560769510374,DUO_SUPPORT,MID,Ivern
260,NA1,3068731239,53,450,13,1560768355542,DUO_SUPPORT,NONE,Blitzcrank
261,NA1,3068730047,74,450,13,1560766690801,DUO_SUPPORT,TOP,Heimerdinger
262,NA1,3068718476,50,450,13,1560765223310,DUO_SUPPORT,NONE,Swain
263,NA1,3068707317,163,450,13,1560763553619,DUO_SUPPORT,TOP,Taliyah
264,NA1,3068706015,60,450,13,1560762347277,DUO_SUPPORT,NONE,Elise
265,NA1,3068702844,30,460,13,1560759867693,NONE,JUNGLE,Karthus
266,NA1,3068698140,266,460,13,1560758025681,SOLO,BOTTOM,Aatrox
267,NA1,3068693606,157,430,13,1560755671364,SOLO,TOP,Yasuo
268,NA1,3067774555,82,440,13,1560661975665,NONE,JUNGLE,Mordekaiser
269,NA1,3066369256,92,400,13,1560489941063,NONE,JUNGLE,Riven
270,NA1,3066350172,114,400,13,1560487455312,DUO,TOP,Fiora
271,NA1,3065270372,157,430,13,1560388193191,DUO,NONE,Yasuo
272,NA1,3064597377,106,460,13,1560329242154,DUO_SUPPORT,NONE,Volibear
273,NA1,3063938227,122,460,13,1560231506545,DUO_SUPPORT,NONE,Darius
274,NA1,3062390646,86,460,13,1560057426600,DUO_SUPPORT,NONE,Garen
275,NA1,3061965700,266,420,13,1560016166327,SOLO,TOP,Aatrox
276,NA1,3061831185,517,420,13,1559982258919,DUO_SUPPORT,NONE,Sylas
277,NA1,3061769707,5,430,13,1559976898923,NONE,JUNGLE,XinZhao
278,NA1,3061772741,104,430,13,1559974582602,NONE,JUNGLE,Graves
279,NA1,3061166726,498,430,13,1559946922549,DUO,NONE,Xayah
280,NA1,3061138570,92,420,13,1559944286124,SOLO,TOP,Riven
281,NA1,3061141468,126,420,13,1559942013591,SOLO,TOP,Jayce
282,NA1,3061116509,24,420,13,1559940237876,SOLO,TOP,Jax
283,NA1,3061092051,119,420,13,1559938300756,NONE,JUNGLE,Draven
284,NA1,3060762494,92,420,13,1559878454171,SOLO,TOP,Riven
285,NA1,3060099446,13,420,13,1559787596746,DUO,TOP,Ryze
286,NA1,3060070734,61,420,13,1559785471001,SOLO,MID,Orianna
287,NA1,3059398903,17,450,13,1559719500152,DUO_SUPPORT,NONE,Teemo
288,NA1,3059396161,11,450,13,1559718190128,DUO_SUPPORT,NONE,MasterYi
289,NA1,3058977487,517,420,13,1559683751428,SOLO,MID,Sylas
290,NA1,3058088770,8,420,13,1559596241130,DUO_SUPPORT,NONE,Vladimir
291,NA1,3058092074,163,420,13,1559594412662,SOLO,MID,Taliyah
292,NA1,3057587615,238,420,13,1559521814369,SOLO,MID,Zed
293,NA1,3057559778,39,420,13,1559519474329,SOLO,MID,Irelia
294,NA1,3057542701,13,420,13,1559517828907,SOLO,MID,Ryze
295,NA1,3057511631,42,420,13,1559515079531,SOLO,MID,Corki
296,NA1,3056470484,157,450,13,1559427076887,DUO,NONE,Yasuo
297,NA1,3055967801,157,430,13,1559359577634,DUO_SUPPORT,NONE,Yasuo
298,NA1,3055971024,44,430,13,1559358290134,DUO_SUPPORT,NONE,Taric
299,NA1,3055942177,11,430,13,1559356406083,DUO_CARRY,MID,MasterYi
300,NA1,3086781242,145,420,13,1562438937912,DUO_SUPPORT,NONE,Kaisa
301,NA1,3086752699,81,420,13,1562436639444,DUO_SUPPORT,MID,Ezreal
302,NA1,3086704687,236,420,13,1562433730606,DUO_SUPPORT,NONE,Lucian
303,NA1,3086678026,42,420,13,1562431598994,SOLO,MID,Corki
304,NA1,3086468890,15,420,13,1562396135263,DUO_SUPPORT,NONE,Sivir
305,NA1,3085850387,145,420,13,1562352313225,DUO_CARRY,BOTTOM,Kaisa
306,NA1,3085791359,145,420,13,1562346318800,DUO_CARRY,BOTTOM,Kaisa
307,NA1,3085728679,119,420,13,1562341063219,SOLO,MID,Draven
308,NA1,3085469387,42,420,13,1562301482126,SOLO,MID,Corki
309,NA1,3085415646,18,420,13,1562298620003,DUO_CARRY,BOTTOM,Tristana
310,NA1,3085337112,22,420,13,1562293580496,DUO_CARRY,BOTTOM,Ashe
311,NA1,3085313906,110,420,13,1562291098728,DUO_SUPPORT,NONE,Varus
312,NA1,3085285270,15,420,13,1562289319583,DUO_CARRY,BOTTOM,Sivir
313,NA1,3085236203,92,400,13,1562287080436,SOLO,MID,Riven
314,NA1,3084984302,119,420,13,1562266286736,DUO_SUPPORT,NONE,Draven
315,NA1,3084948451,498,420,13,1562264739136,DUO_SUPPORT,NONE,Xayah
316,NA1,3084942542,18,420,13,1562263134035,DUO_SUPPORT,NONE,Tristana
317,NA1,3084869538,157,420,13,1562259385055,DUO_CARRY,BOTTOM,Yasuo
318,NA1,3084253037,96,420,13,1562214201032,DUO_CARRY,BOTTOM,KogMaw
319,NA1,3084149400,69,420,13,1562210441706,DUO_CARRY,BOTTOM,Cassiopeia
320,NA1,3083897812,110,420,13,1562195145423,DUO_CARRY,BOTTOM,Varus
321,NA1,3083846927,498,420,13,1562192501429,DUO_SUPPORT,NONE,Xayah
322,NA1,3083842202,498,420,13,1562191498535,DUO_SUPPORT,NONE,Xayah
323,NA1,3083659531,15,420,13,1562175804858,DUO_CARRY,BOTTOM,Sivir
324,NA1,3083619376,145,420,13,1562171816965,DUO_CARRY,BOTTOM,Kaisa
325,NA1,3083446807,110,420,13,1562137573752,DUO_CARRY,BOTTOM,Varus
326,NA1,3083413480,22,420,13,1562134339603,DUO_CARRY,BOTTOM,Ashe
327,NA1,3083366866,119,420,13,1562132646942,DUO_CARRY,BOTTOM,Draven
328,NA1,3083333487,18,420,13,1562130206846,DUO_CARRY,BOTTOM,Tristana
329,NA1,3082880760,18,420,13,1562105437874,DUO_CARRY,BOTTOM,Tristana
330,NA1,3082839552,145,420,13,1562103323861,DUO_CARRY,BOTTOM,Kaisa
331,NA1,3082823330,81,420,13,1562101673765,DUO_CARRY,BOTTOM,Ezreal
332,NA1,3082767456,119,420,13,1562097917326,DUO_CARRY,BOTTOM,Draven
333,NA1,3082726779,51,420,13,1562092931317,DUO_CARRY,BOTTOM,Caitlyn
334,NA1,3082709856,498,420,13,1562090759801,DUO_CARRY,BOTTOM,Xayah
335,NA1,3082682173,18,420,13,1562088345891,DUO_CARRY,BOTTOM,Tristana
336,NA1,3082666054,22,420,13,1562086468368,DUO_CARRY,BOTTOM,Ashe
337,NA1,3082625156,15,420,13,1562081897233,NONE,JUNGLE,Sivir
338,NA1,3082608321,119,420,13,1562078949465,DUO_CARRY,TOP,Draven
339,NA1,3082329355,18,420,13,1562043180522,DUO_CARRY,BOTTOM,Tristana
340,NA1,3082185984,145,420,13,1562035747814,DUO_SUPPORT,NONE,Kaisa
341,NA1,3082132557,51,420,13,1562033729200,DUO_SUPPORT,NONE,Caitlyn
342,NA1,3082072554,15,420,13,1562031043518,DUO_CARRY,BOTTOM,Sivir
343,NA1,3082060949,110,420,13,1562029529501,DUO_SUPPORT,NONE,Varus
344,NA1,3077934191,110,420,13,1561754199289,DUO_SUPPORT,NONE,Varus
345,NA1,3077870030,145,420,13,1561748814363,SOLO,BOTTOM,Kaisa
346,NA1,3077825768,498,420,13,1561747689080,DUO,NONE,Xayah
347,NA1,3077819852,58,450,13,1561746046260,DUO_SUPPORT,TOP,Renekton
348,NA1,3077472164,81,420,13,1561702098928,DUO_CARRY,BOTTOM,Ezreal
349,NA1,3076603822,110,420,13,1561655798371,DUO_CARRY,BOTTOM,Varus
350,NA1,3076532695,145,420,13,1561649829437,DUO_CARRY,BOTTOM,Kaisa
351,NA1,3076528337,110,420,13,1561648456544,DUO_SUPPORT,NONE,Varus
